THUMB_TIP e MIDDLE_FINGER_TIP
23,04
20,97
19,49
19,43
19,24
19,07
10,80
9,99
10,08
10,07
10,38
3,43
2,36
1,79
0,32
0,01
1,22
1,33
1,00
2,37
3,81
4,34
4,53
5,21
5,82
6,05
5,93
4,13
4,07
19,10
19,12
43,32
44,71
44,60
44,99
44,87
45,23
45,35
31,49
5,86
4,51
0,76
0,47
1,03
1,74
0,02
40,97
42,23
54,83
53,65
56,47
56,03
56,22
54,37
55,05
49,44
49,73
38,14
38,31
5,00
5,08
5,25
5,31
5,34
5,20
5,69
48,84
49,48
48,46
48,30
48,33
48,47
49,16
49,36
49,32
49,47
49,50
49,63
49,54
50,96
50,87
54,83
56,99
57,08
58,63
58,30
61,41
61,10
60,71
62,76
61,40
64,71
67,63
66,31
67,62
65,36
68,19
68,56
69,76
71,58
70,87
70,44
68,59
68,41
67,32
8,94
39,62
40,83
21,82
22,27
38,27
33,97
43,41
64,02
57,36
47,48
48,93
49,02
49,79
50,00
52,25
49,91
51,08
48,31
49,09
49,70
51,31
48,70
48,10
45,16
